@relation 'all-weka.filters.unsupervised.attribute.Remove-R1-2,4,7'

@attribute close_price_up {' true',' false'}
@attribute prive_variation numeric
@attribute volumeFrom numeric

@data
' false',0.0561,-0.025
' true',0.0092,0.2714
' true',0.0183,-0.1839
' true',0.0296,0.0079
' true',0.0241,-0.0297
' true',0.0402,0.095
' true',0.0294,-0.0855
' true',0.0103,0.0039
' true',0.0079,0.0724
' false',0.0095,-0.0179
' false',0.0112,0.1091
' true',0.0064,-0.1261
' true',0.0584,0.0812
' false',0.0547,-0.0836
' false',0.0058,-0.0647
' true',0.0127,0.0032
' true',0.0605,-0.0017
' false',0.07,0.1016
' true',0.0036,-0.1202
' false',0.0027,0.0106
' false',0,0.023
' false',0.0027,0.0094
' false',0.0068,-0.0133
' false',0.005,0.0486
' true',0.0041,-0.0488
' true',0.0208,0.1606
' false',0.0206,-0.1348
' true',0.0129,0.0101
' false',0.0183,-0.0089
' true',0.0121,-0.0035
' false',0.0195,0.117
' false',0.0153,24.3101
' true',0.4829,-20.9688
' false',0.3551,-2.5257
' true',0.0329,-0.2964
' true',0.0964,-0.4116
' false',0.0288,-0.0145
' true',0.0003,0.1095
' false',0.0192,-0.1513
' false',0.0192,0.5403
' false',-0.0018,-0.3671
' true',0.0353,0.0171
' false',0.0136,-0.2128
' false',0.0012,0.7139
' false',0.0044,-0.1031
' true',0.0433,-0.4953
' true',0.1297,1.066
' true',0.1103,-1.1044
' true',0.0277,-0.0595
' false',0.0175,-0.07
' false',0.0032,0.41
' true',0.0439,-0.4477
' true',0.0259,0.0204
' false',0.0041,-0.0085
' true',0.0438,0.2475
' true',0.0426,-0.1106
' false',0.0103,-0.1543
' true',0.0128,-0.0422
' false',0.0052,0.4015
' false',0.0002,-0.2854
' true',0.0186,0.0014
' true',0.0183,-0.0286
' false',0.0093,-0.0837
' true',0.0015,-0.0317
' false',0.0064,0.0327
' true',0.0055,0.0318
' false',0.0065,0.0248
' true',0.012,-0.0528
' true',0.0367,0.0904
' false',0.0303,0.1842
' false',0.0002,0.0658
' false',0,0.1045
' false',0,-0.1384
' false',0.0026,0.46
' false',0.0061,-0.2121
' false',0.0104,1.1855
' true',0.0655,-0.7982
' true',0.0493,-0.7864
' true',0.0273,-0.016
' true',0.0406,0.1231
' true',0.0284,0.1776
' false',0.0162,-0.348
' true',0.0035,0.0468
' false',0.0041,0.0618
' false',0.0014,-0.1451
' true',0.0498,0.2003
' true',0.0764,0.2344
' true',0.0863,-0.1608
' true',0.0733,-0.077
' true',0.0445,-0.1649
' true',0.0258,-0.0015
' true',0.0125,-0.0233
' true',0.0076,0.0174
' true',0.0087,-0.0524
' true',0.0104,-0.0165
' false',0.0073,0.0171
' false',0.0027,0.0972
' true',0.0085,0.0439
' true',0.018,-0.1321
' true',0.0536,0.4892
' true',0.0661,-0.3389
' true',0.0164,-0.0734
' true',0.0285,-0.0746
' true',0.0356,0.0924
' false',0.0047,-0.1356
' true',0.0353,0.9586
' false',0.0332,-0.8635
' false',0.0023,0.0221
' false',0.0023,-0.0365
' false',0.0055,-0.0242
' false',0.0046,0.0546
' false',0.0041,0.0826
' false',-0.0008,-0.0922
' false',0.0038,-0.0434
' false',0.0024,-0.0289
' false',0.014,0.4256
' true',0.0224,-0.1898
' true',0.0175,-0.2534
' true',0.018,0.0393
' false',0.0049,-0.0365
' true',0.03,0.1998
' true',0.0458,-0.0977
' false',0.0225,-0.1133
' true',0.0245,0.0526
' true',0.0449,0.3372
' false',0.0024,-0.3556
' true',0.0076,0.0052
' false',0.0091,-0.051
' true',0.002,0.0537
' false',0.0145,-0.0231
' false',0.0071,0.0245
' false',0.0012,-0.0348
' true',0.0103,0.1549
' false',0.0027,-0.1462
' false',0.0056,0.6246
' false',0.0166,0.1072
' false',0.0195,-0.7133
' false',0.0107,0.0332
' false',0.0145,-0.0027
' true',0.0163,0.0824
' false',0.0149,-0.0023
' true',0.0081,-0.1281
' true',0.0203,0.1603
' true',0.0178,0.1803
' true',0.0242,-0.3191
' false',0.0067,-0.0093
' true',0.0085,0.0935
' false',0.0097,0.0407
' true',0.0047,-0.122
' false',0.0012,0.0518
' false',0.003,-0.0219
' false',0.0002,0.0178
' false',0.0056,-0.0018
' false',0,0.1019
' true',0.0212,0.2249
' true',0.0221,-0.2721
' true',0.0279,0.0309
' false',0.023,0.0014
' true',0.0046,0.1059
' false',0.0082,-0.1912
' true',0.0085,0.1812
' false',0.0257,-0.1596
' true',0.0366,0.1418
' true',0.0545,-0.1341
' true',0.0259,0.0388
' true',0.0463,-0.0825
' true',0.0492,0.0835
' true',0.0221,-0.1099
' false',0.0216,0.01
' false',0,0.0621
' false',0.0056,0.0327
' true',0.031,-0.1042
' true',0.0382,-0.0309
' false',0.0082,0.3119
' false',0.017,-0.2624
' false',0.0079,-0.0294
' false',0.0026,0.0251
' false',0.0021,-0.0457
' true',0.0035,-0.0523
' false',0.0029,-0.0167
' false',0.0011,0.0309
' true',0.0005,0.1122
' false',0.003,-0.0204
' false',0.0078,0.102
' false',0.0091,-0.1353
' true',0.0364,0.0221
' true',0.0356,-0.0134
' false',0.0076,-0.0414
' false',0.0046,0.1761
' true',0.0399,-0.1869
' true',0.0184,0.156
' false',0.0076,-0.1775
' false',0.0021,0.4727
' true',0.0151,-0.3857
' false',0.0088,-0.1162
' true',0.0091,0.0291
' true',0.0324,0.1012
' false',0.0205,-0.1018
' true',0.0061,0.0107
' true',0.011,0.0834
' false',0.0082,-0.0623
' false',0,-0.0378
' true',0.0055,0.0032
' true',0.0282,0.2487
' true',0.0367,-0.2103
' true',0.0387,0.3582
' true',0.0461,-0.3862
' false',0.0218,0.1718
' false',0.0038,0.068
' false',0.0075,-0.0006
' false',0.0024,0.0933
' false',0.0008,-0.1817
' false',0.0163,-0.1392
' false',0,-0.0329
' false',0.0002,0.0273
' false',-0.0005,-0.0082
' false',0.012,0.1391
' true',0.0192,-0.0247
' true',0.0219,-0.1263
' false',0.0046,0.3926
' false',0.0005,-0.3002
' false',0.0026,0.116
' true',0.0062,-0.1417
' true',0.0283,0.0169
' false',0.0204,-0.0433
' false',0.0041,-0.0055
' false',0.0274,0.0783
' false',0.0116,-0.0695
' false',0.0038,0.0006
' true',0.0139,0.0927
' true',0.018,0.0404
' true',0.0094,-0.0101
' false',0.0015,-0.0863
' false',0.0026,-0.0261
' true',0.0072,0.0194
' false',0.0072,0.005
' true',0.0066,0.1737
' false',0.0076,0.0399
' true',0.0261,-0.0874
' true',0.0058,-0.225
' true',0.0741,0.2605
' true',0.0795,0.0541
' true',0.012,-0.2504
' false',0.0059,0.0672
' true',0.0098,-0.0579
' false',0.0131,-0.0251
' true',0.0053,-0.0081
' true',0.003,-0.0454
' true',0.0076,0.3324
' true',0.0134,-0.072
' true',0.0276,-0.193
' false',0.0247,0.1525
' false',0.0037,-0.1379
' true',0.0093,0.0774
' true',0.0136,-0.0035
' true',0.0131,-0.1508
' true',0.0081,0.0848
' true',0.0544,0.0014
' false',0.0362,-0.0754
' false',0.0018,0.0907
' true',0.0012,-0.0402
' false',0.0044,0.0952
' false',0.0002,-0.1282
' true',0.004,0.0207
' true',0.0199,0.0011
' false',0.0072,0.0224
' true',0.0209,0.0469
' false',0.0207,-0.0897
' true',0.028,0.075
' false',0.0151,-0.0295
' false',0.0026,-0.056
' true',0.0075,0.0128
' false',0.0058,-0.0487
' false',0.0037,0.1384
' false',0.0075,0.0067
' true',0.0509,0.0241
' true',0.0286,0.2571
' true',0.0263,-0.2032
' false',0.0259,-0.1709
' true',0.0823,2.17
' true',0.139,-0.0356
' false',0.0842,-1.4635
' true',0.0374,-0.531
' true',0.0666,0.7161
' false',0.054,-0.0646
' true',0.0119,-0.5348
' false',0.0112,-0.1702
' true',0.0154,0.0989
' false',0.0538,-0.0891
' true',0.012,0.0065
' false',0.0147,0.3331
' true',0.0172,-0.3307
' true',0.036,-0.1471
' false',0.0591,0.1694
' true',0.0313,0.0015
' true',0.0407,-0.0509
' true',0.0793,2.8474
' false',0.0536,-1.736
' true',0.0407,-0.461
' true',0.0779,0.6604
' true',0.0536,-0.7684
' false',0.0448,0.2174
' false',0.0027,-0.4882
' false',0.0103,0.127
' false',0.0046,0.7604
' true',0.0284,-0.9645
' false',0.015,0.2008
' true',0.0613,-0.0537
' false',0.0046,0.2529
' false',0.0158,-0.3551
' true',0.0093,0.1437
' true',0.0284,0.1392
' true',0.0129,0.2893
' false',0.0083,-0.4373
' false',0.0033,0.8554
' false',0.0008,-0.8484
' true',0.0103,0.9013
' false',0.0041,-1.1247
' true',0.0193,0.078
' false',0.0106,0.0533
' false',0.0027,0.8891
' false',0.0055,1.1149
' false',0.0024,-1.3976
' true',0.074,0.5511
' false',0.048,-1.2329
' true',0.0187,0.7154
' true',0.0492,-0.4142
' false',0.048,-0.0738
' false',0.0006,0.0847
' false',0.0058,-0.561
' false',0.0039,0.9423
' false',0.0003,-0.527
' true',0.0316,-0.2689
' false',0.0122,0.4326
' false',0.0261,0.7541
' false',0.0011,-0.8523
' false',0.0041,-0.2564
' true',0.0131,0.429
' false',0.0113,1.7394
' false',0.0132,-0.8995
' false',0.0184,-0.8366
' true',0.0712,0.3279
' false',0.0782,-0.0972
' true',0.009,-0.4917
' true',0.047,-0.3449
' false',0.038,0.5636
' true',0.0116,-0.4076
' false',0.009,0.6189
' false',0,0.1415
' true',0.0163,-0.6398
' false',0.0316,0.1198
' false',0.0008,-0.253
' false',0.007,-0.0076
' false',0.0026,0.7825
' false',0.0005,-0.5142
' false',0.021,0.171
' true',0.0216,0.5836
' false',0.045,-0.0729
' false',0.0169,-0.5062
' true',0.0091,-0.4155
' false',0.0085,-0.1085
' true',0.0148,-0.1534
' false',0.0202,0.5915
' true',0.0072,0.3237
' false',0.0055,-0.0388
' false',0.0096,0.0754
' false',0.0011,-0.5322
' false',0.0041,-0.3236
' true',0.0289,1.0013
' false',0.0283,-0.75
' false',0.0058,1.2829
' true',0.0983,-0.7082
' true',0.0953,-0.0263
' false',0.0117,0.1399
' false',0.0088,-0.0556
' false',0.0002,-0.3408
' true',0.0172,0.2093
' false',0.0096,0.1841
' false',0.0006,-0.6024
' false',0.0044,0.3041
' false',0.0032,0.0375
' false',0.0061,-0.2352
' true',0.0177,0.3016
' true',0.0763,0.072
' false',0.0573,-0.0512
' false',0.0108,-0.0957
' false',0.0009,-0.0099
' true',0.012,0.0568
' false',0.0094,-0.1457
' true',0.0262,-0.4143
' true',0.0209,0.2162
' true',0.0232,-0.453
' true',0.0576,0.3023
' true',0.0588,-0.2035
' true',0.0257,0.2489
' false',0.0126,-0.0734
' true',0.0231,-0.1341
' true',0.0256,0.3239
' true',0.032,-0.2805
' false',0.017,0.0872
' false',0.0131,-0.2277
' true',0.0149,-0.0697
' false',0.0145,0.3627
' true',0.0134,0.2752
' true',0.0221,0.1344
' false',0.0059,-0.1445
' false',0.0169,-0.5656
' false',0.0041,0.5798
' true',0.0041,0.509
' false',0.0035,-0.4479
' true',0.0128,-0.0889
' false',0.0114,0.0298
' true',0.0097,0.1127
' false',0.0058,-0.2334
' true',0.0142,0.2755
' false',0.0029,-0.5407
' true',0.003,0.4797
' false',0.0154,-0.2269
' true',0.0139,0.3588
' false',0.0166,-0.4322
' true',0.0203,0.472
' false',0.0183,-0.2837
' true',0.0198,-0.3506
' true',0.023,-0.0119
' false',0.0041,-0.3226
' true',0.0033,0.1087
' false',0.014,-0.0241
' false',0,-0.0725
' false',0.0047,0.1988
' false',0.0047,0.0876
' true',0.0469,-0.2106
' false',0.0495,0.1028
' false',0.0017,-0.021
' false',0.0075,0.5183
' true',0.0087,-0.6604
' false',0.0122,0.0119
' false',0.0052,0.0306
' true',0.0213,0.2564
' true',0.06,0.2002
' true',0.0125,0.3869
' true',0.014,-0.2145
' false',0.0116,0.0352
' false',0.0024,0.2684
' false',0,-0.3644
' false',0.0038,0.2545
' false',0.007,-0.296
' true',0.041,0.1806
' false',0.0532,0.2507
' false',0,-0.4697
' false',0.0061,-0.3079
' true',0.0088,0.3088
' false',0.0155,-0.0727
' false',0.004,0.2621
' true',0.036,0.5728
' false',0.0262,-0.3623
' false',0.0073,-0.2162
' false',-0.0027,-0.0085
' false',0.0026,-0.2598
' false',0.0011,0.5326
' false',0.0101,0.0929
' true',0.0235,-0.3652
' true',0.0404,0.513
' false',0.0306,-0.5162
' true',0.0084,-0.0178
' true',0.0344,-0.5715
' true',0.0427,-0.0017
' true',0.0152,-0.0186
' false',0.0136,-0.0407
' false',0.005,0.311
' true',0.013,0.2997
' false',0.0198,-0.504
' true',0.0023,0.0989
' false',0.0113,0.4608
' true',0.0032,-0.4731
' true',0.007,0.2285
' true',0.0194,-0.0218
' false',0.0064,-0.2013
' true',0.0075,-0.2186
' true',0.0024,0.2502
' true',0.0046,0.0198
' false',0.0094,-0.0338
' true',0.0024,0.1079
' true',0.0175,0.1226
' false',0.0076,-0.407
' false',0.0017,-0.0916
' true',0.0105,0.1024
' false',0.0035,0.0696
' true',0.0151,-0.0829
' false',-0.0043,-0.0738
' true',0.0059,0.012
' true',0.0165,0.0066
' true',0.0049,0.0069
' false',0.0035,0.1404
' true',0.0088,-0.1359
' false',0.005,0.0837
' false',0.011,-0.1044
' false',0,0.403
' false',0.0105,-0.4073
' true',0.0034,0.079
' true',0.0062,0.0422
' true',0.005,-0.1004
' false',0.0066,0.2475
' true',0.0075,-0.281
' false',0.0093,0.2029
' true',0.0114,0.0407
' true',0.0268,0.6401
' true',0.048,0.0585
' true',0.0291,0.0519
' true',0.1025,1.0696
' false',0.0982,-1.5926
' false',0.0087,0.0157
' true',0.0081,-0.0119
' false',0.0072,-0.193
' true',0.0055,0.4011
' true',0.007,-0.4691
' true',0.005,0.4762
' true',0.021,0.0199
' true',0.0129,-0.0609
' true',0.0198,0.1552
' false',0.0024,-0.0257
' true',0.0053,-0.5632
' false',0.0102,0.2562
' true',0.0384,0.4252
' true',0.0394,-0.392
' false',0.0065,-0.1178
' false',0.032,0.1974
' true',0.0029,-0.4765
' true',0.0244,0.0125
' false',0.0178,-0.0906
' false',0.0026,0.1248
' false',0.0035,0.1563
' false',0.0139,-0.1224
' false',0.0047,-0.1876
' false',0.0096,0.071
' true',0.0052,0.0067
' false',0.0075,-0.0748
' true',0.0104,0.0216
' true',0.0146,0.2037
' false',0.0094,0.2112
' true',0.004,0.2393
' false',0.0017,0.0752
' false',0.009,0.2408
' true',0.0564,-0.4565
' false',0.055,0.1031
' true',0.0177,-0.2002
' false',0.0143,-0.175
' false',0.0105,-0.2586
' false',0.0097,0.2223
' false',0.0119,-0.0882
' false',0.0065,-0.1178
' true',0.0116,0.0055
' false',0.0178,0.0716
' false',0.0006,0.0576
' false',0.0024,0.1113
' false',0.003,-0.2766
' true',0.0078,0.3441
' false',0.0483,-0.307
' false',0.0037,0.0347
' false',0.0035,-0.0844
' false',0.0069,0.0705
' true',0.0015,-0.0148
' false',0.0067,0.3118
' true',0.0184,-0.0219
' false',0.0218,0.8766
' false',0.0075,-0.7771
' false',0.0026,-0.3292
' true',0.0146,0.3881
' true',0.0216,0.2083
' false',0.0241,-0.2234
' true',0.0079,-0.1648
' true',0.0212,0.4673
' true',0.0219,-0.5998
' true',0.0056,0.3761
' false',0.0018,-0.4201
' true',0.0238,0.4893
' false',0.028,-0.4622
' true',0.056,0.156
' true',0.0708,0.0706
' false',0.0262,0.0668
' false',0,0.2258
' false',0,-0.6175
' false',0.028,0.554
' true',0.0455,-0.5271
' true',0.0599,0.0064
' true',0.0511,0.1887
' true',0.028,-0.1915
' true',0.0248,0.2112
' false',0.0198,-0.1338
' true',0.0135,0.0806
' true',0.0287,-0.1582
' true',0.0116,0.1734
' true',0.0412,-0.1202
' true',0.028,0.0453
' true',0.0409,0.2517
' true',0.0158,-0.1836
' true',0.0638,0.2312
' true',0.0565,-0.1338
' false',0.0181,-0.1748
' true',0.0064,-0.0951
' false',0.0152,0.3536
' false',-0.0024,0.2359
' false',-0.005,-0.3607
' false',0.0082,-0.18
' false',0,-0.0114
' false',0.0041,-0.0304
' true',0.0087,0.0891
' true',0.0126,-0.016
' false',0.0103,-0.1172
' false',0,-0.0558
' true',0.0082,0.03
' true',0.0076,0.036
' true',0.0135,0.0192
' true',0.0205,0.0295
' false',0.0158,-0.0955
' true',0.0237,0.0243
' true',0.0137,-0.0126
' true',0.0144,0.0234
' false',0.0071,0.0886
' false',0.0006,-0.1218
' true',0.0106,0.0763
' false',0.0103,0.04
' true',0.0106,-0.1209
' false',0.0027,-0.0152
' false',0.0012,0.1344
' false',0.0033,-0.0129
' true',0.0011,-0.0678
' false',0.0106,0.0928
' false',0.004,-0.0255
' true',0.0204,0.2276
' false',0.0192,-0.1308
' false',0.0006,-0.1262
' true',0.0075,0.2929
' true',0.0097,-0.2556
' false',0.0038,0.1772
' true',0.0043,-0.0576
' true',0.0065,-0.1014
' true',0.0166,0.0102
' true',0.0079,0.159
' false',0.007,-0.2387
' false',0.0008,0.3068
' false',0.0038,-0.0243
' false',0.0044,-0.0151
' true',0.0085,-0.0374
' false',0.0075,0.0281
' false',0.0024,-0.1172
' false',0.0073,0.1772
' true',0.0245,-0.1175
' true',0.024,-0.1161
' true',0.004,-0.0734
' true',0.009,0.036
' true',0.0049,0.592
' true',0.0097,-0.5923
' false',0.0064,-0.0433
' false',0.0003,0.1744
' false',0.0026,-0.0563
' false',0.0075,-0.1241
' false',0.0011,-0.0134
' false',0.0053,-0.0313
' false',0,0.2895
' true',0.0088,-0.2515
' true',0.0126,0.0832
' false',0.0155,0.1435
' true',0.0085,-0.1977
' false',0.0084,-0.0543
' false',0.0032,0.1862
' false',0.0005,-0.2008
' false',0.0002,0.1128
' false',0.004,0.0037
' false',0.0149,-0.0589
' true',0.0037,-0.0178
' true',0.0583,0.0046
' true',0.0177,-0.0181
' false',0.0178,-0.0032
' true',0.0052,0.0647
' false',0.0032,-0.0825
' true',0.0038,0.0574
' false',-0.0038,0.0065
' true',0.06,0.0857
' false',0.0192,-0.0991
' true',0.0146,0.0218
' true',0.0254,0.1941
' true',0.0152,-0.2924
' true',0.03,0.4527
' true',0.0207,-0.2102
' true',0.0138,-0.1024
' false',0.0035,0.1051
' false',0.014,-0.1611
' true',0.0137,0.1051
' true',0.0266,-0.0161
' true',0.0423,0.0995
' true',0.0348,-0.0738
' true',0.0348,-0.0738
' false',0.0144,-0.054
' true',0.0009,-0.1109
' true',0.0108,0.0231
' false',0.0071,0.1115
' false',0.002,-0.1168
' true',0.0085,-0.0117
' false',0.0097,0.1564
' false',0.0221,-0.124
' true',0.0855,0.3028
' true',0.0862,-0.2568
' false',0.0286,0.0892
' false',0.0188,-0.1154
' true',0.0097,0.0892
' false',0.0091,0.0733
' true',0.0058,-0.0395
' true',0.0185,0.0584
' false',0.0132,-0.1876
' false',0,0.0637
' false',0.0033,-0.0871
' false',0.0043,0.2302
' true',0.0455,-0.1251
' false',0.0461,-0.0862
' false',0.0021,0.1751
' true',0.0154,-0.0038
' false',0.0182,-0.2056
' false',0.0081,0.0067
' true',0.0196,-0.0353
' true',0.0298,0.1597
' false',0.0243,-0.1208
' true',0.0064,0.0523
' true',0.0097,0.0005
' true',0.0149,0.0071
' true',0.0433,0.1484
' true',0.0717,0.5473
' true',0.0428,-0.6128
' true',0.0475,0.2713
' false',0.0105,-0.2768
' false',0.0044,-0.0008
' false',0.0049,-0.1065
' true',0.0194,0.1152
' true',0.0295,-0.1031
' false',0.0158,0.0105
' true',0.01,-0.0343
' true',0.0109,0.0193
' true',0.012,0.1353
' true',0.0055,0.0018
' true',0.0176,0.037
' false',0.015,-0.022
' true',0.0112,0.0232
' false',0.0064,0.1139
' false',0.0011,0.1289
' false',0.0026,-0.2654
' false',-0.0002,-0.0217
' false',0.0465,-0.1074
' false',0.0039,0.052
' false',0.0006,1.9002
' false',0.0305,-1.7785
' false',0.0108,-0.178
' false',0.0043,0.1443
' false',0.0065,0.1426
' true',0.024,-0.2994
' true',0.0515,-0.0752
' false',0.043,0.1181
' false',0.0009,0.3194
' false',0.0005,-0.245
' true',0.0452,-0.0689
' true',0.0499,-0.0306
' true',0.0076,-0.0002
' false',0.0141,0.4384
' false',0.017,-0.4114
' false',0.0006,-0.0336
' false',0.0008,-0.0182
' false',0.0018,0.1125
' true',0.0109,-0.01
' true',0.0269,0.1362
' true',0.0202,-0.189
' true',0.0252,-0.0552
' true',0.0277,-0.0084
' true',0.004,0.1335
' false',0.005,0.121
' true',0.0081,-0.2491
' true',0.0096,-0.0328
' true',0.0064,0.0948
' true',0.0173,0.1056
' true',0.0807,0.9382
' true',0.0996,-0.3764
' true',0.063,-0.3181
' false',0.048,0.2493
' false',0.0123,-0.4116
' false',0.0044,-0.1072
' false',0.0035,0.1636
' true',0.012,-0.2246
' false',0.0144,0.1484
' true',0.0229,0.0449
' true',0.0279,-0.2121
' false',0.0146,-0.056
' false',0.0071,0.0412
' true',0.0017,-0.0188
' false',0.0044,-0.0377
' false',0.0021,0.099
' false',0.0055,-0.0568
' false',0.0009,0.2478
' true',0.0141,-0.2165
' false',0.0137,-0.027
' true',0.005,0.0623
' false',0.0074,0.0539
' false',0.0047,0.1276
' true',0.0147,-0.1553
' false',0.0185,0.0498
' false',0.0223,0.0342
' true',0.021,0.0951
' false',0.022,-0.2156
' true',0.0114,0.027
' false',0.0193,-0.0226
' true',0.019,-0.0559
' true',0.0257,-0.0392
' false',0.0284,0.064
' true',0.0164,0.2687
' true',0.0117,-0.3539
' true',0.0115,0.0219
' false',0.0138,0.0205
' true',0.0106,-0.0281
' true',0.0152,0.0492
' true',0.0146,0.291
' false',0.0179,-0.2453
' false',0.0002,-0.0348
' false',0.0067,-0.1136
' false',0.0085,0.0363
' true',0.0193,0.4997
' true',0.0231,-0.4599
' false',0.0036,-0.0778
' true',0.0178,0.0263
' true',0.0175,0.1391
' false',0.0009,0.0009
' true',0.019,0.133
' true',0.0039,-0.1579
' true',0.0023,0.1976
' true',0.0159,-0.3295
' true',0.0138,0.0056
' true',0.0159,0.2426
' false',0.0015,-0.2185
' false',-0.0023,0.0287
' true',0.01,-0.0399
' false',0.0105,0.169
' true',0.0131,0.7429
' true',0.015,-0.9035
' false',0.014,0.0099
' false',0.0061,0.8112
' false',0.0067,-0.7731
' true',0.0149,0.0471
' false',0.0077,0.142
' false',0.0021,-0.1015
' false',0.0023,0.0354
' true',0.0147,-0.1344
' false',0.0137,-0.0284
' true',0.0111,0.0146
' true',0.0068,-0.0096
' false',0.0036,-0.0234
' true',0.0166,0.1952
' false',0.0096,-0.0422
' false',0.0035,-0.0103
' true',0.0123,0.1645
' false',0.0123,-0.2799
' false',0.0143,0.1167
' false',0.0071,0.0301
' true',0.0114,0.5677
' true',0.0094,-0.6072
' false',0.0029,0.163
' false',0.0029,-0.067
' false',0.0091,-0.0093
' true',0.0018,-0.1555
' true',0.007,0.2054
' true',0.0112,-0.0269
' true',0.0058,-0.003
' false',0.0055,-0.1941
' true',0.0061,0.1447
' false',0.0079,-0.094
' true',0.0076,0.0336
' true',0.0111,-0.067
' true',0.0159,0.0866
' true',0.0987,2.4149
' false',0.0974,-1.954
' false',0.0258,-0.4043
' true',0.0161,0.1663
' false',0.0077,0.5149
' false',0.0166,0.4895
' false',0.0029,-1.2359
' true',0.0065,-0.0969
' false',0.0058,0.0047
' true',0.0155,0.0776
' false',0.0134,0.0062
' true',0.007,0.0118
' false',0.0067,0.2215
' false',0.0163,-0.2327
' false',-0.0088,0.0615
' false',0.0036,-0.1395
' false',0.003,-0.0192
' false',0,0.2124
' false',0.0023,0.3259
' true',0.0199,-0.3558
' false',0.0373,-0.1632
' false',0.0035,-0.0081
' true',0.0102,0.2185
' true',0.0262,-0.1334
' true',0.0202,0.0322
' true',0.0154,-0.1316
' true',0.0231,-0.0408
' true',0.0175,0.1901
' false',0.016,-0.1205
' false',0.0041,-0.0843
' true',0.0108,0.1691
' false',0.0103,-0.0805
' false',0.0002,-0.1059
' false',0.0043,0.2706
' false',0.0023,-0.1984
' false',0.004,0.0158
' true',0.0116,-0.0999
' false',0.0108,0.0878
' true',0.0138,0.0811
' true',0.0129,-0.0027
' true',0.0113,-0.1479
' true',0.0114,0.4142
' true',0.0181,-0.3602
' false',0.0093,-0.0181
' true',0.0126,-0.0064
' true',0.0201,0.0672
' true',0.0035,-0.0324
' true',0.0204,-0.0414
' true',0.019,0.0671
' false',0.0023,-0.0049
' true',0.0061,-0.0709
' true',0.0099,0.0318
' true',0.0152,0.1066
' false',0.0065,-0.1475
' true',0.0062,0.1356
' false',0.0062,-0.0737
' true',0.0052,0.1721
' true',0.0166,-0.0517
' true',0.0113,-0.171
' false',0.0026,0.0138
' false',0,0.0138
' true',0.0035,-0.0078
' false',0.009,0.1018
' true',0.0117,0.0628
' false',0.007,-0.0599
' false',0.0055,-0.1222
' true',0.018,0.1578
' true',0.0161,0.0286
' false',0.0065,-0.1038
' true',0.0138,0.0837
' false',0.0078,-0.1168
' true',0.129,0.0605
' false',0.137,-0.0514
' false',0.002,0.2444
' true',0.0186,-0.0482
' false',0.0024,-0.1603
' false',0.0129,0.2566
' false',0.0312,-0.0388
' false',0.0033,0.5318
' false',0.0005,-0.6628
' true',0.005,-0.1502
' false',0.0012,0.0251
' true',0.0067,0.0385
' false',0.0055,0.0717
' false',0.0038,-0.0647
' false',-0.0081,0.179
' false',0,-0.2039
' false',0.0062,0.2789
' false',0.0024,-0.2446
' true',0.0075,-0.0411
' false',0.0075,-0.0094
' true',0.0058,-0.037
' false',0.005,0.264
' true',0.0926,-0.2358
' false',0.0895,0.1012
' false',0.0295,-0.0537
' true',0.0119,-0.0824
' false',0.0043,0.1366
' true',0.0082,-0.0338
' true',0.0137,-0.1047
' true',0.0056,0.0215
' false',0.0052,0.0875
' true',0.0114,-0.0834
' false',0.0122,0.0779
' false',0.0027,0.0274
' true',0.0049,-0.1442
' true',0.0096,0.0556
' true',0.0102,0.233
' true',0.0085,-0.1626
' false',0.0059,0.0694
' false',0.0037,0.082
' false',0.0033,-0.1104
' true',0.0094,-0.1169
' true',0.0149,0.0595
' false',0.0081,-0.0525
' true',0.0091,-0.0094
' true',0.0139,0.0266
' true',0.035,0.3704
' false',0.0166,-0.4165
' false',0.0017,-0.0173
' true',0.0131,0.0548
' false',0.0099,0.063
' false',0.0047,-0.0728
' false',0.0006,0.5564
' false',0.0011,-0.4135
' false',0.0151,-0.0734
' true',0.0122,-0.077
' false',0.0114,0.0143
' true',0.0384,0.312
' true',0.1275,-0.0613
' false',0.1041,-0.2833
' true',0.007,-0.0543
' true',0.0097,0.0079
' false',0.0067,0.0767
' false',0.0014,-0.0951
' true',0.0084,0.1465
' true',0.0199,-0.0949
' true',0.0254,-0.0195
' true',0.0523,0.5453
' false',0.0388,-0.2135
' false',0.0046,0.0834
' true',0.0132,-0.3313
' false',0.007,-0.0184
' true',0.0149,0.0006
' false',0.0123,0.0093
' true',0.016,-0.0344
' true',0.028,0.1189
' false',0.0138,-0.0678
' false',0.0032,0.2298
' true',0.0064,-0.2426
' false',0.0078,0.0465
' true',0.0005,-0.0141
' false',0.0183,-0.037
' false',0.0017,-0.1129
' true',0.0056,0.019
' false',0.0082,0.1107
' false',0.0059,-0.0169
' false',0.0012,0.1512
' true',0.0062,-0.1775
' true',0.019,0.3452
' true',0.0195,-0.2904
' true',0.0172,0.0385
' true',0.0103,-0.0239
' true',0.0055,-0.096
' true',0.0052,0.0018
' true',0.0017,0.0242
' false',0.005,-0.0444
' true',0.0122,0.585
' true',0.0113,-0.038
' false',0.0067,-0.5357
' true',0.0076,-0.061
' false',0.0056,0.0981
' true',0.0076,-0.0825
' false',0.0149,0.0151
' false',0.0009,0.0105
' false',0.0082,0.1094
' true',0.0008,-0.0062
' true',0.0158,0.3278
